log_loss,brier,auc,event_rate,arrivals,events,pr_auc,top_decile_lift,target,model,fold_month
0.32366456833061363,0.09076633268978518,0.6874920476626165,0.10667611001500818,177903,18978,0.24164898963556694,3.011696973963088,long_arrival_delay,yager_fusion,12
0.32348632867286176,0.09084878060074589,0.6898513637898667,0.10667611001500818,177903,18978,0.24079477201105595,3.013220169960035,long_arrival_delay,acrf_no_async,12
0.32287621088248286,0.09059901102545966,0.6900519686381521,0.10667611001500818,177903,18978,0.24360127660965664,3.022402447696962,long_arrival_delay,acrf_no_reliability,12
0.32287096887777256,0.09059777918647666,0.6894367088205741,0.10667611001500818,177903,18978,0.24375181837603327,3.033407407389017,long_arrival_delay,full_acrf,12
0.32265732426118626,0.0905729794714961,0.6898985482358028,0.10667611001500818,177903,18978,0.2428176359371102,3.136472421944364,long_arrival_delay,full_acrf_eta,12
0.2711556326807414,0.07448325793147469,0.7055707257406422,0.08828631161376976,2145746,189440,0.2304672408481227,3.3444601373116614,long_arrival_delay,acrf_no_async,all
0.27034014433992587,0.07419446046580405,0.7071313023354007,0.08828631161376976,2145746,189440,0.23650656996320374,3.346800589580544,long_arrival_delay,acrf_no_reliability,all
0.28362115573285535,0.07771543647822328,0.6710406128214133,0.08828631161376976,2145746,189440,0.16986541749564368,2.3382179919437527,long_arrival_delay,calendar_weather_demand,all
0.27139284870414104,0.0745664778759564,0.7051546691765348,0.08828631161376976,2145746,189440,0.2285727997157353,3.338373940407816,long_arrival_delay,ds_fusion,all
0.2659496682847139,0.07293163575668449,0.721496442504102,0.08828631161376976,2145746,189440,0.2626679642707268,3.605992064116773,long_arrival_delay,early_fusion_wad,all
0.27046325633850576,0.07421588492572032,0.7062442864204119,0.08828631161376976,2145746,189440,0.23585506558587707,3.341410049117245,long_arrival_delay,full_acrf,all
0.27025016767983556,0.0741727452895599,0.7070596723539027,0.08828631161376976,2145746,189440,0.2370326157645921,3.343805118044953,long_arrival_delay,full_acrf_eta,all
0.26594966828483635,0.07293163575672139,0.721496442504102,0.08828631161376976,2145746,189440,0.2626679642707268,3.605992064116773,long_arrival_delay,residual_logistic_fusion,all
0.27179751693989385,0.07463592853499672,0.7022986980329853,0.08828631161376976,2145746,189440,0.22599671252115833,3.3531968304393156,long_arrival_delay,yager_fusion,all
