log_loss,brier,auc,event_rate,arrivals,events,pr_auc,outer_fold_month,inner_valid_month,eta,selected,eta_objective,note,target
0.06371197879932887,0.012966350105592897,0.7789310179659262,0.013463090228699235,184653,2486,0.06693760414157034,6,5,0.5,False,auc,grid_search,cancellation
0.06398143065024917,0.012977982685675748,0.7744914401631974,0.013463090228699235,184653,2486,0.06593644388248275,6,5,0.0,False,auc,grid_search,cancellation
0.0893255320358263,0.01827199375111253,0.6789981365947891,0.01906098658552265,186664,3558,0.07716232940577476,7,6,4.0,True,auc,grid_search,cancellation
0.08935524070119903,0.01827389493513615,0.6788003365166214,0.01906098658552265,186664,3558,0.07709699366872606,7,6,3.5,False,auc,grid_search,cancellation
0.08940217517677672,0.018276808733534537,0.678512938904889,0.01906098658552265,186664,3558,0.07686973727457777,7,6,3.0,False,auc,grid_search,cancellation
0.08955021351760782,0.01828250391942038,0.6780568053090416,0.01906098658552265,186664,3558,0.07806969967924796,7,6,1.5,False,auc,grid_search,cancellation
0.08946014434737252,0.01828028161024495,0.6780337551109751,0.01906098658552265,186664,3558,0.07672720455740016,7,6,2.5,False,auc,grid_search,cancellation
0.0895198937874615,0.01828352661039673,0.6776020040413504,0.01906098658552265,186664,3558,0.07658838138221359,7,6,2.0,False,auc,grid_search,cancellation
0.08978219636572748,0.018294910523164995,0.6754901656775849,0.01906098658552265,186664,3558,0.07556401084022532,7,6,1.0,False,auc,grid_search,cancellation
0.09006956137997871,0.018307753345627915,0.6718958221363278,0.01906098658552265,186664,3558,0.07567161161242138,7,6,0.5,False,auc,grid_search,cancellation
0.09076749747184706,0.01835274932213484,0.6645616073666131,0.01906098658552265,186664,3558,0.07118524557372084,7,6,0.0,False,auc,grid_search,cancellation
0.11837792320453316,0.02636795743844461,0.7344834317531658,0.0283111538501308,193422,5476,0.15036853153180335,8,7,1.5,True,auc,grid_search,cancellation
0.1183907417818244,0.026370489465445877,0.7337110367371036,0.0283111538501308,193422,5476,0.14959196858604318,8,7,2.0,False,auc,grid_search,cancellation
0.11839485766026044,0.02637044935934724,0.7336125070450391,0.0283111538501308,193422,5476,0.14950448100070096,8,7,2.5,False,auc,grid_search,cancellation
0.11839735768722909,0.02637029235909402,0.7335301832651884,0.0283111538501308,193422,5476,0.14946303770069158,8,7,3.0,False,auc,grid_search,cancellation
0.11840149442764644,0.02637027257147103,0.7334856570865742,0.0283111538501308,193422,5476,0.1494759705297775,8,7,3.5,False,auc,grid_search,cancellation
0.11841247189010948,0.02637108641024164,0.7334353953422909,0.0283111538501308,193422,5476,0.14941360370637266,8,7,4.0,False,auc,grid_search,cancellation
0.11865141424728827,0.026376892172028567,0.7325717219515604,0.0283111538501308,193422,5476,0.14868336094961804,8,7,1.0,False,auc,grid_search,cancellation
0.11915038963520465,0.02641662962824775,0.7299808183756556,0.0283111538501308,193422,5476,0.14674296268691417,8,7,0.5,False,auc,grid_search,cancellation
0.12031986885511617,0.026532908143853732,0.7216465828461662,0.0283111538501308,193422,5476,0.13675433424531272,8,7,0.0,False,auc,grid_search,cancellation
